PartNumber,Material,Mu,AL,Ae,Wa,Le,Mlt,PartCost,Vendor,MaxCurrent_A,MaxFreq_kHz,CoreShape,ShapeFamily,MaterialType,DatasheetUrl,WindowWidthMm,WindowHeightMm,SurfaceAreaWoundMm2,ODInches,IDInches,HTInches
0058873A2,High Flux 19,19.0,22.0,176.0,1830.00,196.0,58.41,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058873A2.pdf,,,22000.0,3.063,1.938,0.500
0058874A2,High Flux 90,90.0,74.0,9.2,3.66,13.6,15.9,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,0.285,0.085,0.213
0058877A2,High Flux 19,19.0,16.0,9.2,3.66,13.6,15.9,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,0.285,0.085,0.213
0058884A2,High Flux 90,90.0,38.0,7.52,14.32,21.8,13.64,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,0.405,0.168,0.15
0058886A2,High Flux 40,40.0,17.0,7.52,14.30,21.8,13.64,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058886A2.pdf,,,410.0,0.380,0.188,0.125
0058887A2,High Flux 19,19.0,8.0,7.52,14.32,21.8,13.64,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,0.405,0.168,0.15
0058908A2,High Flux 26,26.0,37.0,221.0,1820.00,196.0,64.77,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058908A2.pdf,,,24000.0,3.063,1.938,0.625
0058909A2,High Flux 14,14.0,20.0,221.0,1820.00,196.0,64.77,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058909A2.pdf,,,24000.0,3.063,1.938,0.625
0058910A2,High Flux 90,90.0,128.0,221.0,1830.00,196.0,64.77,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058910A2.pdf,,,23000.0,3.063,1.938,0.625
0058912A2,High Flux 40,40.0,57.0,221.0,1825.43,196.1,64.77,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,3.108,1.898,0.67
0058913A2,High Flux 19,19.0,27.0,221.0,1830.00,196.0,64.77,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058913A2.pdf,,,23000.0,3.063,1.938,0.625
0058932A2,High Flux 26,26.0,32.0,65.4,156.00,63.5,37.47,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058932A2.pdf,,,3500.0,1.060,0.580,0.440
0058932A9,High Flux 26,26.0,32.0,65.4,147.84,63.5,38.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,1.105,0.54,0.47
0058933A2,High Flux 14,14.0,18.0,65.4,156.00,63.5,37.47,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058933A2.pdf,,,3500.0,1.060,0.580,0.440
0058936A2,High Flux 40,40.0,50.0,65.4,156.00,63.5,37.47,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058936A2.pdf,,,3500.0,1.060,0.580,0.440
0058937A2,High Flux 19,19.0,23.0,65.4,156.00,63.5,37.47,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058937A2.pdf,,,3500.0,1.060,0.580,0.440
0077717A2X2,High Flux 26,26.0,64.0,250.0,722.97,127.0,78.27,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,2.047,1.194,1.115
0077717A2X3,High Flux 26,26.0,96.0,374.0,722.97,127.0,105.69,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,2.047,1.194,1.654
C058018A2,High Flux 160,160.0,64.0,4.7,4.08,13.6,11.56,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058018A2.pdf,,,200.0,0.250,0.110,0.110
C058020A2,High Flux 125,125.0,50.0,4.7,4.08,13.6,11.56,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058020A2.pdf,,,200.0,0.250,0.110,0.110
C058021A2,High Flux 60,60.0,24.0,4.7,4.08,13.6,11.56,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058021A2.pdf,,,200.0,0.250,0.110,0.110
C058028A2,High Flux 160,160.0,66.0,5.99,9.35,17.9,12.68,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058028A2.pdf,,,310.0,0.310,0.156,0.125
C058030A2,High Flux 125,125.0,52.0,5.99,9.35,17.9,12.68,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058030A2.pdf,,,310.0,0.310,0.156,0.125
C058031A2,High Flux 60,60.0,25.0,5.99,9.35,17.9,12.68,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058031A2.pdf,,,310.0,0.310,0.156,0.125
C058038A2,High Flux 160,160.0,84.0,9.57,16.40,23.0,15.43,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058038A2.pdf,,,480.0,0.400,0.200,0.156
C058040A2,High Flux 125,125.0,66.0,9.57,16.40,23.0,15.43,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058040A2.pdf,,,480.0,0.400,0.200,0.156
C058041A2,High Flux 60,60.0,32.0,9.57,16.40,23.0,15.43,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058041A2.pdf,,,480.0,0.400,0.200,0.156
C058048A2,High Flux 160,160.0,72.0,10.9,38.30,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058048A2.pdf,,,800.0,0.500,0.300,0.187
C058049A2,High Flux 147,147.0,67.0,10.9,38.30,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058049A2.pdf,,,800.0,0.500,0.300,0.187
C058050A2,High Flux 125,125.0,56.0,10.9,38.30,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058050A2.pdf,,,800.0,0.500,0.300,0.187
C058051A2,High Flux 60,60.0,27.0,10.9,38.30,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058051A2.pdf,,,800.0,0.500,0.300,0.187
C058054A2,High Flux 90,90.0,40.0,10.9,38.40,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058054A2.pdf,,,810.0,0.500,0.300,0.187
C058059A2,High Flux 60,60.0,43.0,31.7,140.00,56.7,27.04,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058059A2.pdf,,,2400.0,0.900,0.550,0.300
C058059A2HT14,High Flux 60,60.0,74.0,52.7,139.00,56.7,38.28,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058059A2HT14.pdf,,,4100.0,0.900,0.550,0.522
C058059A2HT15,High Flux 60,60.0,80.0,60.1,140.00,56.7,40.28,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058059A2HT15.pdf,,,3100.0,0.900,0.550,0.551
C058071A2,High Flux 60,60.0,61.0,65.6,297.00,81.4,37.06,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058071A2.pdf,,,4900.0,1.291,0.791,0.420
C058071A2HT15,High Flux 60,60.0,80.0,86.3,297.00,81.4,44.2,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058071A2HT15.pdf,,,5800.0,1.291,0.791,0.551
C058071A2HT19,High Flux 60,60.0,102.0,115.0,297.42,81.4,52.2,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058071A2HT19.pdf,,,6500.0,1.291,0.791,0.701
C058071A2X2,High Flux 60,60.0,122.0,131.2,283.53,81.4,60.15,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058071A2X2.pdf,,,,1.291,0.791,0.840
C058076A2,High Flux 60,60.0,56.0,67.8,364.00,89.8,37.86,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058076A2.pdf,,,5700.0,1.410,0.880,0.412
C058076A2HT22,High Flux 60,60.0,112.0,135.6,364.00,89.8,59.21,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058076A2HT22.pdf,,,11700.0,1.410,0.880,0.827
C058083A2,High Flux 60,60.0,81.0,107.0,427.00,98.4,48.19,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058083A2.pdf,,,7300.0,1.570,0.950,0.570
C058083A2HT22,High Flux 60,60.0,120.0,156.5,427.00,98.4,61.25,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058083A2HT22.pdf,,,125.0,1.570,0.950,0.827
C058089A2,High Flux 125,125.0,178.0,134.0,610.00,116.0,52.0,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058089A2.pdf,,,9800.0,1.840,1.130,0.600
C058090A2,High Flux 60,60.0,86.0,134.0,610.00,116.0,52.0,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058090A2.pdf,,,9800.0,1.840,1.130,0.600
C058093A2,High Flux 90,90.0,128.0,134.0,611.00,116.0,52.0,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058093A2.pdf,,,9500.0,1.840,1.130,0.600
C058109A2,High Flux 125,125.0,156.0,144.0,948.00,143.0,53.01,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058109A2.pdf,,,13000.0,2.250,1.400,0.550
C058110A2,High Flux 60,60.0,75.0,144.0,948.00,143.0,53.01,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058110A2.pdf,,,13000.0,2.250,1.400,0.550
C058118A2,High Flux 160,160.0,92.0,19.2,71.30,41.2,21.96,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058118A2.pdf,,,1300.0,0.653,0.400,0.250
C058120A2,High Flux 125,125.0,72.0,19.2,71.20,41.2,21.96,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058120A2.pdf,,,1300.0,0.653,0.400,0.250
C058120A2HT14,High Flux 125,125.0,144.0,38.4,71.20,41.2,35.78,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058120A2HT14.pdf,,,2000.0,0.650,0.400,0.500
C058121A2,High Flux 60,60.0,35.0,19.2,71.20,41.2,21.96,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058121A2.pdf,,,1300.0,0.653,0.400,0.250
C058128A2,High Flux 160,160.0,68.0,9.06,26.80,26.9,15.17,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058128A2.pdf,,,600.0,0.440,0.250,0.156
C058130A2,High Flux 125,125.0,53.0,9.06,26.80,26.9,15.17,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058130A2.pdf,,,600.0,0.440,0.250,0.156
C058131A2,High Flux 60,60.0,26.0,9.06,26.80,26.9,15.17,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058131A2.pdf,,,600.0,0.440,0.250,0.156
C058150A2,High Flux 125,125.0,35.0,2.11,2.35,9.42,9.2,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058150A2.pdf,,,100.0,0.155,0.088,0.100
C058180A2,High Flux 125,125.0,42.0,2.85,2.69,10.6,9.79,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058180A2.pdf,,,11.6,0.183,0.093,0.100
C058192A2,High Flux 60,60.0,138.0,229.0,514.00,125.0,64.72,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058192A2.pdf,,,12000.0,2.250,1.039,0.600
C058192A2HT22,High Flux 60,60.0,192.0,318.0,514.00,125.0,76.47,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058192A2HT22.pdf,,,14000.0,2.250,1.039,0.834
C058195A2,High Flux 125,125.0,287.0,229.0,514.00,125.0,64.72,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058195A2.pdf,,,12000.0,2.252,1.039,0.598
C058204A2,High Flux 160,160.0,87.0,22.1,114.00,50.9,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058204A2.pdf,,,1900.0,0.800,0.500,0.250
C058206A2,High Flux 125,125.0,68.0,22.1,114.00,50.9,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058206A2.pdf,,,1900.0,0.800,0.500,0.250
C058210A2,High Flux 90,90.0,49.0,22.1,114.00,50.9,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058210A2.pdf,,,1800.0,0.800,0.500,0.250
C058213A2,High Flux 90,90.0,112.0,144.0,948.00,143.0,53.01,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058213A2.pdf,,,13000.0,2.250,1.400,0.550
C058238A2,High Flux 160,160.0,69.0,4.76,3.63,13.6,11.44,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058238A2.pdf,,,190.0,0.260,0.105,0.100
C058240A2,High Flux 125,125.0,54.0,4.76,3.63,13.6,11.44,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058240A2.pdf,,,190.0,0.260,0.105,0.100
C058241A2,High Flux 60,60.0,26.0,4.76,3.63,13.6,11.44,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058241A2.pdf,,,190.0,0.260,0.105,0.100
C058252A2,High Flux 160,160.0,215.0,107.0,427.00,98.4,48.19,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058252A2.pdf,,,7300.0,1.570,0.950,0.570
C058254A2,High Flux 125,125.0,168.0,107.0,427.00,98.4,48.19,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058254A2.pdf,,,7300.0,1.570,0.950,0.570
C058268A2,High Flux 160,160.0,132.0,9.2,3.63,13.6,15.9,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058268A2.pdf,,,260.0,0.260,0.105,0.188
C058270A2,High Flux 125,125.0,103.0,9.2,3.63,13.6,15.9,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058270A2.pdf,,,260.0,0.260,0.105,0.188
C058271A2,High Flux 60,60.0,50.0,9.2,3.63,13.6,15.9,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058271A2.pdf,,,260.0,0.260,0.105,0.188
C058278A2,High Flux 160,160.0,68.0,7.52,14.30,21.8,13.64,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058278A2.pdf,,,410.0,0.380,0.188,0.125
C058280A2,High Flux 125,125.0,53.0,7.52,14.30,21.8,13.64,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058280A2.pdf,,,410.0,0.380,0.188,0.125
C058281A2,High Flux 60,60.0,25.0,7.52,14.30,21.8,13.64,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058281A2.pdf,,,410.0,0.380,0.188,0.125
C058288A2,High Flux 160,160.0,84.0,9.45,14.30,21.8,15.22,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058288A2.pdf,,,450.0,0.380,0.188,0.156
C058290A2,High Flux 125,125.0,66.0,9.45,14.30,21.8,15.22,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058290A2.pdf,,,450.0,0.380,0.188,0.156
C058291A2,High Flux 60,60.0,32.0,9.45,14.30,21.8,15.22,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058291A2.pdf,,,450.0,0.380,0.188,0.156
C058308A2,High Flux 160,160.0,115.0,31.7,139.00,56.7,27.04,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058308A2.pdf,,,2400.0,0.900,0.550,0.300
C058310A2,High Flux 125,125.0,90.0,31.7,139.00,56.7,27.04,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058310A2.pdf,,,2400.0,0.900,0.550,0.300
C058322A2,High Flux 160,160.0,150.0,67.8,364.00,89.8,37.86,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058322A2.pdf,,,5700.0,1.410,0.880,0.412
C058324A2,High Flux 125,125.0,117.0,67.8,364.00,89.8,37.86,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058324A2.pdf,,,5700.0,1.410,0.880,0.412
C058324A2X2,High Flux 125,125.0,234.0,135.6,344.38,89.8,60.68,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,1.457,0.824,0.878
C058348A2,High Flux 160,160.0,135.0,38.8,149.00,58.8,29.86,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058348A2.pdf,,,2700.0,0.928,0.567,0.350
C058350A2,High Flux 125,125.0,105.0,38.8,149.00,58.8,29.86,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058350A2.pdf,,,2700.0,0.928,0.567,0.350
C058351A2,High Flux 60,60.0,51.0,38.8,149.00,58.8,29.86,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058351A2.pdf,,,2700.0,0.928,0.567,0.350
C058351A2HT15,High Flux 60,60.0,80.0,60.9,147.41,58.8,40.7,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058351A2HT15.pdf,,,3200.0,0.928,0.567,0.551
C058351A2HT17,High Flux 60,60.0,93.0,70.8,50.80,58.8,44.7,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058351A2HT17.pdf,,,3700.0,0.928,0.567,0.638
C058378A2,High Flux 160,160.0,114.0,23.2,63.80,41.4,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058378A2.pdf,,,1400.0,0.680,0.380,0.250
C058380A2,High Flux 125,125.0,89.0,23.2,63.80,41.4,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058380A2.pdf,,,1400.0,0.680,0.380,0.250
C058381A2,High Flux 60,60.0,43.0,23.2,63.80,41.4,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058381A2.pdf,,,1400.0,0.680,0.380,0.250
C058384A2,High Flux 90,90.0,64.0,23.2,63.90,41.4,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058384A2.pdf,,,1400.0,0.680,0.380,0.250
C058408A2,High Flux 160,160.0,89.0,7.25,9.35,16.5,15.48,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058408A2.pdf,,,330.0,0.270,0.156,0.200
C058409A2,High Flux 147,147.0,81.0,7.25,9.35,16.5,15.48,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058409A2.pdf,,,330.0,0.270,0.156,0.200
C058410A2,High Flux 125,125.0,70.0,7.25,9.35,16.5,15.48,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058410A2.pdf,,,330.0,0.270,0.156,0.200
C058411A2,High Flux 60,60.0,33.0,7.25,9.35,16.5,15.48,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058411A2.pdf,,,330.0,0.270,0.156,0.200
C058437A2,High Flux 147,147.0,330.0,199.0,427.00,107.4,62.15,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058437A2.pdf,,,9500.0,1.840,0.950,0.710
C058438A2,High Flux 125,125.0,281.0,199.0,427.00,107.0,62.15,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058438A2.pdf,,,9600.0,1.840,0.950,0.710
C058439A2,High Flux 60,60.0,135.0,199.0,427.00,107.0,62.15,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058439A2.pdf,,,9600.0,1.840,0.950,0.710
C058439A2HT25,High Flux 60,60.0,180.0,266.0,427.00,107.0,74.33,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058439A2HT25.pdf,,,12000.0,1.840,0.950,0.949
C058439A2HT37,High Flux 60,60.0,270.0,398.0,427.00,107.4,98.27,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058439A2HT37.pdf,,,,1.840,0.950,1.420
C058442A2,High Flux 90,90.0,202.0,199.0,427.00,107.0,62.15,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058442A2.pdf,,,9500.0,1.840,0.950,0.710
C058546A2,High Flux 160,160.0,163.0,65.6,297.00,81.4,37.06,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058546A2.pdf,,,4900.0,1.291,0.791,0.420
C058548A2,High Flux 125,125.0,127.0,65.6,297.00,81.4,37.06,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058548A2.pdf,,,4900.0,1.291,0.791,0.420
C058548A2HT15,High Flux 125,125.0,167.0,86.3,297.00,81.4,44.2,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058548A2HT15.pdf,,,5800.0,1.291,0.791,0.551
C058548A2HT19,High Flux 125,125.0,214.0,115.0,297.42,81.4,52.2,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058548A2HT19.pdf,,,6400.0,1.291,0.791,0.709
C058548A2HT22,High Flux 125,125.0,254.0,1310.0,297.42,81.4,58.2,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058548A2HT22.pdf,,,6900.0,1.291,0.791,0.839
C058548A9,High Flux 125,125.0,127.0,65.6,297.00,81.4,38.58,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058548A9.pdf,,,4900.0,1.291,0.791,0.420
C058552A2,High Flux 90,90.0,91.0,65.6,297.00,81.4,37.06,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058552A2.pdf,,,4700.0,1.291,0.791,0.420
C058583A2,High Flux 160,160.0,101.0,46.4,399.00,89.5,32.18,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058583A2.pdf,,,5500.0,1.350,0.920,0.350
C058585A2,High Flux 125,125.0,79.0,46.4,399.00,89.5,32.18,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058585A2.pdf,,,5500.0,1.350,0.920,0.350
C058586A2,High Flux 60,60.0,38.0,46.4,399.00,89.5,32.18,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058586A2.pdf,,,5500.0,1.350,0.920,0.350
C058715A2,High Flux 125,125.0,152.0,125.0,751.00,127.0,49.45,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058715A2.pdf,,,11000.0,2.000,1.250,0.530
C058716A2,High Flux 60,60.0,73.0,125.0,751.00,127.0,49.45,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058716A2.pdf,,,11000.0,2.000,1.250,0.530
C058716A9,High Flux 60,60.0,73.0,125.0,751.00,127.0,49.45,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058716A9.pdf,,,11000.0,2.000,1.250,0.530
C058848A2,High Flux 60,60.0,32.0,22.1,114.00,50.9,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/C058848A2.pdf,,,1900.0,0.800,0.500,0.250
